0.1	0.9354692862183462
0.2	0.952044933246746
0.30000000000000004	0.975713304681859
0.4	1.0024904915985031
0.5	1.0312393830818956
0.6	1.0615319475770035
0.7000000000000001	1.0930847642580381
0.8	1.1258383333059596
0.9	1.1597488666398126
1.	1.1947171444168374
1.1	1.2307800804934914
1.2000000000000002	1.2678625192321487
1.3000000000000003	1.3059900068946748
1.4000000000000001	1.3451006017485987
1.5000000000000002	1.385229224038765
1.6	1.4263339133465411
1.7000000000000002	1.4685282741743433
1.8000000000000003	1.511629099411207
1.9000000000000001	1.5557427206681131
2.	1.6010150980368836
2.1	1.6469523709955638
2.2	1.6940907978753603
2.3000000000000003	1.7422121411946274
2.4000000000000004	1.7913541544733165
2.5000000000000004	1.841484896436856
2.6	1.8927166039744368
2.7	1.944844480041132
2.8000000000000003	1.9980801761909137
2.9000000000000004	2.052345804892633
3.0000000000000004	2.107675672257974
3.1	2.1640570884345145
3.2	2.2215327124345228
3.3000000000000003	2.280031631853366
3.4000000000000004	2.3397616302081445
3.5000000000000004	2.400487652037457
3.6	2.4624163041233493
3.7	2.525385369981076
3.8000000000000003	2.589568160991927
3.9000000000000004	2.6549091367473117
4.	2.7214456951553134
4.1	2.7891544050640915
4.2	2.858085017654104
4.3	2.928249419768438
4.3999999999999995	2.999727434198891
4.5	3.072329725800982
4.6	3.1463220154956715
4.7	3.2215800641766257
4.8	3.298151606637554
4.9	3.376060164658277
5.	3.4554346475407827
