0.1	10626.934302127884	-13550.62562696008	-56417.06807136173
0.2	9048.544136034387	-11099.655738388436	-49821.98655848174
0.30000000000000004	7618.000716242854	-8885.553289881822	-43595.98389633383
0.4	6343.857166866639	-6917.7265078844985	-37736.79914989889
0.5	5220.439216406543	-5191.356223228163	-32256.398779771247
0.6	4239.701360761244	-3699.252034142382	-27169.12047914738
0.7000000000000001	3392.9206008002457	-2433.546043827554	-22489.979436252965
0.8	2671.1198767571113	-1386.1162948481378	-18234.244899949612
0.9	2065.2092130272085	-548.7279139303915	-14417.299034937112
1.	1566.0421760868046	86.91043011852256	-11054.58046383437
1.1	1164.4415371835687	529.1208637200419	-8161.558604488876
1.2000000000000002	851.2121036818219	786.243477178952	-5753.720838631485
1.3000000000000003	617.147628248438	866.6294154974853	-3846.5656026904894
1.4000000000000001	480.35777631228706	838.7113195744927	-2417.9135811983074
1.5000000000000002	363.0036876566624	740.456723387219	-1416.0344429488118
1.6	278.8502289303731	612.6915699554525	-769.2069196433117
1.7000000000000002	211.88197166462334	481.23574245169414	-395.8649781551929
1.8000000000000003	147.5867908501485	379.0411968218998	-204.04035297387227
1.9000000000000001	95.53145541021743	235.66784036227799	-108.38534564376631
2.	66.7625677871812	154.70921495842282	-73.30187296533053
2.1	68.10706618474546	113.342325280073	-62.684854014360866
2.2	53.670572584698874	84.39668756552933	-65.08543277762709
2.3000000000000003	31.120111832808668	56.0303910495691	-65.98571314131038
2.4000000000000004	20.877616367981442	31.407767086700932	-28.78646768595124
2.5000000000000004	18.08901539297279	14.877279298267624	-6.9538670105828135
2.6	16.159948993609536	5.951341290064011	4.57509313922383
2.7	13.47174693042883	1.6735575814029915	14.224776215890978
2.8000000000000003	10.378721189664015	-0.09891742655524483	21.083870578617937
2.9000000000000004	7.462733535697694	-0.5326419182010393	24.695028104613115
3.0000000000000004	5.042586847713343	-0.28995862743473944	25.893508426345928
3.1	3.1836017436649806	0.2560540013507506	25.569202028700587
3.2	1.8207214591429426	0.8970436850087803	24.336293366343888
3.3000000000000003	0.8524464951249611	1.5126495861389455	22.569248337908256
3.4000000000000004	0.18583307894561063	2.0286776935876087	20.49751831703207
3.5000000000000004	-0.250509274421306	2.400366432873896	18.275205136719364
3.6	-0.5080536016486865	2.606344030372979	16.018022573749516
3.7	-0.6247057403044013	2.644689583945345	13.816705470598764
3.8000000000000003	-0.6316104318734493	2.529245217969616	11.739724988083534
3.9000000000000004	-0.5572488560616802	2.2852160694188406	9.832671998061812
4.	-0.4281036684978974	1.9447675073437076	8.118974175960684
4.1	-0.2679929565545597	1.5444650404876463	6.603479881308518
4.2	-0.09581944677531218	1.122102080743213	5.27844582590223
4.3	0.07540166255469472	0.7133218093715236	4.129423489094855
4.3999999999999995	0.23793075388722174	0.3470588826205635	3.140482839961747
4.5	0.38771381411041494	0.04175439691745142	2.297485418570425
4.6	0.5221839779321086	-0.19654092066672435	1.5895203767303046
4.7	0.6385175774332746	-0.3727299716327679	1.0086450375120783
4.8	0.7326132128479944	-0.4984746472064534	0.5484544477493142
4.9	0.7989364045900443	-0.5863072732780445	0.20269746650733378
5.	0.8322092610763262	-0.6446656540058553	-0.03656568203954891
5.1	0.8285884284697428	-0.6756925682241175	-0.1794235420429403
5.2	0.7879155549553042	-0.6761041955799385	-0.23862722585269758
5.3	0.714282335864152	-0.6406219031666582	-0.22866703855321024
5.4	0.6154659597826969	-0.566782746688933	-0.16464775872345555
5.5	0.501650003385771	-0.45847232902716883	-0.06054752919089179
5.6	0.3835300215740701	-0.326897127021023	0.07134485720382244
5.7	0.2708288179024504	-0.18904865883366195	0.22053212142772494
5.8	0.1711192624146166	-0.06314779125283632	0.37738726501496056
5.9	0.08936298771914963	0.03519516467448336	0.5322827466901102
6.	0.028218995057680107	0.0966135737263466	0.675182427422658
6.1	-0.011855469582258249	0.11926582572958966	0.79645910621179
