0.1	0.9060271930036261
0.2	0.894792699637577
0.30000000000000004	0.8908656751848345
0.4	0.8898776549030082
0.5	0.8905259683921285
0.6	0.892266340238813
0.7000000000000001	0.8947427448095948
0.8	0.8978584071395198
0.9	0.9015269254565392
1.	0.9056553458199903
1.1	0.9101924798223138
1.2000000000000002	0.915118549479114
1.3000000000000003	0.9204335256005141
1.4000000000000001	0.9259727742633429
1.5000000000000002	0.9318369656692524
1.6	0.9379035540314788
1.7000000000000002	0.9443930094651195
1.8000000000000003	0.9510424735227032
1.9000000000000001	0.9579230978661547
2.	0.9658340933197775
2.1	0.9723083032710275
2.2	0.9798169539842032
2.3000000000000003	0.9875427055678634
2.4000000000000004	0.9953816059090671
2.5000000000000004	1.0034081625920985
2.6	1.0116303664880613
2.7	1.0200798946777319
2.8000000000000003	1.0284606792323099
2.9000000000000004	1.0372119022362372
3.0000000000000004	1.0458613834769994
3.1	1.0547053152412535
3.2	1.0638806131178296
3.3000000000000003	1.0730299730719066
3.4000000000000004	1.0817915828538185
3.5000000000000004	1.0917426819022864
3.6	1.1012744901763243
3.7	1.1104169999037188
3.8000000000000003	1.120580582186978
3.9000000000000004	1.1303896573276409
4.	1.1406927823992803
4.1	1.150837208298236
4.2	1.1603163372405243
4.3	1.1705440756083627
4.3999999999999995	1.1808621205996621
4.5	1.1911726386455697
4.6	1.2015740538739528
4.7	1.2120244470282542
4.8	1.222587360453095
4.9	1.2332666889993507
5.	1.2438998393272702
5.1	1.254845268977082
5.2	1.26596753019592
5.3	1.2772611785992964
5.4	1.2887207021895388
5.5	1.3003405296826824
5.6	1.3121150387817444
5.7	1.3240385643752468
5.8	1.3361054066407303
5.9	1.3483098390339048
6.	1.3606461161450758
6.1	1.3731084814055106
6.2	1.3856911746274851
6.3	1.3983884393628596
6.4	1.4111945300661726
6.5	1.4241037190493944
6.6	1.4371103032166581
