0.1	0.9350942484517888
0.2	0.9484572963106699
0.30000000000000004	0.9678213820955763
0.4	0.989663712121398
0.5	1.0130584259508504
0.6	1.0376914442812277
0.7000000000000001	1.0633472174927694
0.8	1.0900077720644439
0.9	1.1176557946785486
1.	1.1462098259774165
1.1	1.175718718311523
1.2000000000000002	1.2061097014739974
1.3000000000000003	1.2374136705690861
1.4000000000000001	1.2696039499767966
1.5000000000000002	1.3026289913698892
1.6	1.336529346484391
1.7000000000000002	1.3713852159672388
1.8000000000000003	1.4070263259142104
1.9000000000000001	1.443526048342008
2.	1.4810534720002033
2.1	1.5191207131329216
2.2	1.5582095934116134
2.3000000000000003	1.598191905819075
2.4000000000000004	1.6389770435356548
2.5000000000000004	1.6805935169766697
2.6	1.723167249331567
2.7	1.7664727594936758
2.8000000000000003	1.8107010757456232
2.9000000000000004	1.855806565758673
3.0000000000000004	1.9017742620893197
3.1	1.9486125753464063
3.2	1.9963585497402012
3.3000000000000003	2.0449295276299497
3.4000000000000004	2.09452882246526
3.5000000000000004	2.1449176971300843
3.6	2.1962974336644114
3.7	2.248499869934122
3.8000000000000003	2.301689822484089
3.9000000000000004	2.355813200975698
4.	2.410897515525266
4.1	2.4669092308124405
4.2	2.523895489356332
4.3	2.581878039354901
4.3999999999999995	2.6408019507009737
4.5	2.700776755733176
4.6	2.761759943829815
4.7	2.823746138379267
4.8	2.88674880280281
4.9	2.9508173064981733
5.	3.0159860599911417
